Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities
Nigeria,Rivers,Eleme,NGA,NG033009,NG03,March,2004,0,0
Nigeria,Rivers,Ogba,NGA,NG033016,NG03,March,2004,0,0
Nigeria,Rivers,Omumma,NGA,NG033019,NG03,March,2004,0,0
Nigeria,Sokoto,Bodinga,NGA,NG034002,NG03,March,2004,0,0
Nigeria,Sokoto,Isa,NGA,NG034009,NG03,March,2004,0,0
Nigeria,Sokoto,Rabah,NGA,NG034012,NG03,March,2004,0,0
Nigeria,Taraba,Sardauna,NGA,NG035011,NG03,March,2004,0,0
Nigeria,Taraba,Takum,NGA,NG035012,NG03,March,2004,0,0
Nigeria,Yobe,Damaturu,NGA,NG036003,NG03,March,2004,0,0
Nigeria,Zamfara,Maru,NGA,NG037010,NG03,March,2004,0,0
Nigeria,Zamfara,Shinkafi,NGA,NG037011,NG03,March,2004,0,0
Nigeria,Abia,Aba South,NGA,NG001002,NG00,March,2004,0,0
Nigeria,Abia,Bende,NGA,NG001004,NG00,March,2004,0,0
Nigeria,Abia,Ugwunagbo,NGA,NG001012,NG00,March,2004,0,0
Nigeria,Adamawa,Fufore,NGA,NG002002,NG00,March,2004,0,0
Nigeria,Adamawa,Madagali,NGA,NG002010,NG00,March,2004,0,0
Nigeria,Adamawa,Maiha,NGA,NG002011,NG00,March,2004,0,0
Nigeria,Akwa Ibom,Etinan,NGA,NG003007,NG00,March,2004,0,0
Nigeria,Akwa Ibom,Urue Offong,NGA,NG003030,NG00,March,2004,0,0
Nigeria,Akwa Ibom,Uyo,NGA,NG003031,NG00,March,2004,0,0
Nigeria,Anambra,Ayamelum,NGA,NG004007,NG00,March,2004,0,0
Nigeria,Anambra,Nnewi South,NGA,NG004015,NG00,March,2004,0,0
Nigeria,Bauchi,Bogoro,NGA,NG005003,NG00,March,2004,0,0
Nigeria,Bauchi,Toro,NGA,NG005018,NG00,March,2004,0,0
Nigeria,Bayelsa,Ogbia,NGA,NG006005,NG00,March,2004,0,0
Nigeria,Benue,Guma,NGA,NG007006,NG00,March,2004,0,0
Nigeria,Benue,Ohimini,NGA,NG007016,NG00,March,2004,0,0
Nigeria,Borno,Askira Uba,NGA,NG008002,NG00,March,2004,0,0
Nigeria,Borno,Biu,NGA,NG008005,NG00,March,2004,0,0
Nigeria,Borno,Kwaya Kusar,NGA,NG008018,NG00,March,2004,0,0
Nigeria,Borno,Marte,NGA,NG008022,NG00,March,2004,0,0
Nigeria,Borno,Monguno,NGA,NG008024,NG00,March,2004,0,0
Nigeria,Cross River,Odukpani,NGA,NG009016,NG00,March,2004,0,0
Nigeria,Delta,Ndokwa East,NGA,NG010011,NG01,March,2004,0,0
Nigeria,Delta,Okpe,NGA,NG010013,NG01,March,2004,0,0
Nigeria,Delta,Ughelli North,NGA,NG010019,NG01,March,2004,0,0
Nigeria,Edo,Etsako Central,NGA,NG012007,NG01,March,2004,0,0
Nigeria,Ekiti,Efon,NGA,NG013003,NG01,March,2004,0,0
Nigeria,Enugu,Agwu,NGA,NG014002,NG01,March,2004,0,0
Nigeria,Enugu,Enugu North,NGA,NG014004,NG01,March,2004,0,0
Nigeria,Federal Capital Territory,Abaji,NGA,NG015001,NG01,March,2004,0,0
Nigeria,Federal Capital Territory,Gwagwalada,NGA,NG015004,NG01,March,2004,0,0
Nigeria,Imo,Ideato South,NGA,NG017006,NG01,March,2004,0,0
Nigeria,Imo,Ikeduru,NGA,NG017008,NG01,March,2004,0,0
Nigeria,Imo,Mbaitoli,NGA,NG017011,NG01,March,2004,0,0
Nigeria,Imo,Obowo,NGA,NG017016,NG01,March,2004,0,0
Nigeria,Imo,Okigwe,NGA,NG017019,NG01,March,2004,0,0
Nigeria,Imo,Orlu,NGA,NG017020,NG01,March,2004,0,0
Nigeria,Jigawa,Roni,NGA,NG018024,NG01,March,2004,0,0
Nigeria,Kaduna,Kaduna North,NGA,NG019009,NG01,March,2004,0,0
Nigeria,Kaduna,Kubau,NGA,NG019015,NG01,March,2004,0,0
Nigeria,Kaduna,Sabon Gari,NGA,NG019019,NG01,March,2004,0,0
Nigeria,Kaduna,Zangon Kataf,NGA,NG019022,NG01,March,2004,0,0
Nigeria,Kano,Dawakin Kudu,NGA,NG020009,NG02,March,2004,0,0
Nigeria,Kano,Fagge,NGA,NG020012,NG02,March,2004,0,0
Nigeria,Kano,Sumaila,NGA,NG020036,NG02,March,2004,0,0
Nigeria,Kano,Ungogo,NGA,NG020042,NG02,March,2004,0,0
Nigeria,Katsina,Batagarawa,NGA,NG021002,NG02,March,2004,0,0
Nigeria,Katsina,Kaita,NGA,NG021018,NG02,March,2004,0,0
Nigeria,Kebbi,Alieru,NGA,NG022001,NG02,March,2004,0,0
Nigeria,Kebbi,Bagudo,NGA,NG022005,NG02,March,2004,0,0
Nigeria,Kebbi,Danko,NGA,NG022019,NG02,March,2004,0,0
Nigeria,Kogi,Ibaji,NGA,NG023006,NG02,March,2004,0,0
Nigeria,Kogi,Idah,NGA,NG023007,NG02,March,2004,0,0
Nigeria,Kwara,Oke-Ero,NGA,NG024014,NG02,March,2004,0,0
Nigeria,Lagos,Eti-Osa,NGA,NG025008,NG02,March,2004,0,0
Nigeria,Lagos,Mushin,NGA,NG025016,NG02,March,2004,0,0
Nigeria,Lagos,Ojo,NGA,NG025017,NG02,March,2004,0,0
Nigeria,Nassarawa,Akwanga,NGA,NG026001,NG02,March,2004,2,2
Nigeria,Nassarawa,Kokona,NGA,NG026007,NG02,March,2004,0,0
Nigeria,Niger,Agaie,NGA,NG027001,NG02,March,2004,0,0
Nigeria,Niger,Bida,NGA,NG027003,NG02,March,2004,0,0
Nigeria,Niger,Bosso,NGA,NG027005,NG02,March,2004,0,0
Nigeria,Ogun,Imeko-Afon,NGA,NG028013,NG02,March,2004,0,0
Nigeria,Ogun,Odedah,NGA,NG028016,NG02,March,2004,0,0
Nigeria,Ogun,Odogbolu,NGA,NG028017,NG02,March,2004,0,0
Nigeria,Ondo,Akoko South East,NGA,NG029003,NG02,March,2004,0,0
Nigeria,Ondo,Akure North,NGA,NG029005,NG02,March,2004,0,0
Nigeria,Ondo,Ilaje,NGA,NG029010,NG02,March,2004,0,0
Nigeria,Osun,Ede South,NGA,NG030008,NG03,March,2004,0,0
Nigeria,Osun,Egbedore,NGA,NG030009,NG03,March,2004,0,0
Nigeria,Osun,Ifedayo,NGA,NG030015,NG03,March,2004,0,0
Nigeria,Osun,Ilesha West,NGA,NG030019,NG03,March,2004,0,0
Nigeria,Oyo,Afijio,NGA,NG031001,NG03,March,2004,0,0
Nigeria,Oyo,Atisbo,NGA,NG031004,NG03,March,2004,0,0
Nigeria,Oyo,Ibadan South West,NGA,NG031010,NG03,March,2004,0,0
Nigeria,Oyo,Iwajowa,NGA,NG031018,NG03,March,2004,0,0
Nigeria,Oyo,Kajola,NGA,NG031019,NG03,March,2004,0,0
Nigeria,Oyo,Ona-Ara,NGA,NG031026,NG03,March,2004,0,0
Nigeria,Oyo,Saki East,NGA,NG031031,NG03,March,2004,0,0
Nigeria,Plateau,Mikang,NGA,NG032012,NG03,March,2004,0,0
Nigeria,Plateau,Pankshin,NGA,NG032013,NG03,March,2004,0,0
Nigeria,Plateau,Quan-Pan,NGA,NG032014,NG03,March,2004,0,0
Nigeria,Rivers,Akukutoru,NGA,NG033004,NG03,March,2004,0,0
Nigeria,Rivers,Gonaka,NGA,NG033012,NG03,March,2004,0,0
Nigeria,Sokoto,Gudu,NGA,NG034007,NG03,March,2004,0,0
Nigeria,Sokoto,Yabo,NGA,NG034023,NG03,March,2004,0,0
Nigeria,Taraba,Ardo Kola,NGA,NG035001,NG03,March,2004,0,0
Nigeria,Taraba,Kurmi,NGA,NG035009,NG03,March,2004,0,0
Nigeria,Taraba,Lau,NGA,NG035010,NG03,March,2004,0,0
Nigeria,Yobe,Gulami,NGA,NG036008,NG03,March,2004,0,0
Nigeria,Yobe,Jakusko,NGA,NG036009,NG03,March,2004,0,0
Nigeria,Yobe,Yunusari,NGA,NG036016,NG03,March,2004,0,0
Nigeria,Zamfara,Anka,NGA,NG037001,NG03,March,2004,0,0
Nigeria,Zamfara,Bungudu,NGA,NG037005,NG03,March,2004,0,0
Nigeria,Zamfara,Kaura Namoda,NGA,NG037008,NG03,March,2004,0,0
Nigeria,Abia,Aba North,NGA,NG001001,NG00,March,2004,0,0
Nigeria,Abia,Isuikwuato,NGA,NG001008,NG00,March,2004,0,0
Nigeria,Abia,Ohafia,NGA,NG001010,NG00,March,2004,0,0
Nigeria,Adamawa,Hong,NGA,NG002007,NG00,March,2004,0,0
Nigeria,Adamawa,Lamurde,NGA,NG002009,NG00,March,2004,0,0
Nigeria,Akwa Ibom,Ekpe Atai,NGA,NG003004,NG00,March,2004,0,0
Nigeria,Akwa Ibom,Ikot Ekpene,NGA,NG003014,NG00,March,2004,0,0
Nigeria,Anambra,Idemili South,NGA,NG004011,NG00,March,2004,0,0
Nigeria,Anambra,Ogbaru,NGA,NG004016,NG00,March,2004,0,0
Nigeria,Anambra,Oyi,NGA,NG004021,NG00,March,2004,0,0
Nigeria,Bauchi,Giade,NGA,NG005009,NG00,March,2004,0,0
Nigeria,Bauchi,Shira,NGA,NG005016,NG00,March,2004,0,0
Nigeria,Bayelsa,Southern Ijaw,NGA,NG006007,NG00,March,2004,0,0
Nigeria,Bayelsa,Yenagoa,NGA,NG006008,NG00,March,2004,0,0
Nigeria,Benue,Buruku,NGA,NG007004,NG00,March,2004,0,0
Nigeria,Benue,Katsina Ala,NGA,NG007009,NG00,March,2004,0,0
Nigeria,Benue,Ogbadibo,NGA,NG007015,NG00,March,2004,0,0
Nigeria,Benue,Oju,NGA,NG007017,NG00,March,2004,0,0
Nigeria,Borno,Abadan,NGA,NG008001,NG00,March,2004,0,0
Nigeria,Borno,Guzamala,NGA,NG008010,NG00,March,2004,0,0
Nigeria,Borno,Maiduguri Metro,NGA,NG008021,NG00,March,2004,1,0
Nigeria,Borno,Ngala,NGA,NG008025,NG00,March,2004,0,0
Nigeria,Delta,Ika North East,NGA,NG010007,NG01,March,2004,0,0
Nigeria,Delta,Ndokwa West,NGA,NG010012,NG01,March,2004,0,0
Nigeria,Delta,Warri North,NGA,NG010023,NG01,March,2004,0,0
